Country,Code,Year,HeadCount
Saint Lucia,LCA,1991,15.78234959
Saint Lucia,LCA,1992,16.66666985
Saint Lucia,LCA,1993,14.72902966
Saint Lucia,LCA,1994,12.3283596
Saint Lucia,LCA,1997,11.83333015
Saint Lucia,LCA,1999,11.9528904
Saint Lucia,LCA,2000,13.19384956
Saint Lucia,LCA,2001,11.80939007
Saint Lucia,LCA,2002,11.70195007
Saint Lucia,LCA,2003,11.48396969
Saint Lucia,LCA,2004,11.50290966
Saint Lucia,LCA,2005,11.50279045
Saint Lucia,LCA,2006,11.08430004
Saint Lucia,LCA,2007,10.83285999
Saint Lucia,LCA,2008,10.75345993
Saint Lucia,LCA,2009,10.8461504
Saint Lucia,LCA,2010,10.12129974
Saint Lucia,LCA,2011,10.37273026
Saint Lucia,LCA,2012,10.24411964
Saint Lucia,LCA,2013,9.802900314
Saint Lucia,LCA,2014,10.22881031
Samoa,WSM,1970,16
Samoa,WSM,1974,24.39999962
Samoa,WSM,1975,24.07500076
Samoa,WSM,1976,22.01041985
Samoa,WSM,1992,13.05494976
Samoa,WSM,2000,41.79845047
Samoa,WSM,2001,41.45735931
Samoa,WSM,2007,14.57962036
Samoa,WSM,2008,14.64643002
Samoa,WSM,2009,13.64548016
Samoa,WSM,2010,11.59735966
Samoa,WSM,2011,11.74849987
Samoa,WSM,2012,10.19824982
Samoa,WSM,2014,11.47576046
San Marino,SMR,1971,22.79999924
San Marino,SMR,1972,23.93333054
San Marino,SMR,1973,21.20000076
San Marino,SMR,1974,20.85713959
San Marino,SMR,1975,20.70587921
San Marino,SMR,1976,10.80881977
San Marino,SMR,1977,10.59420013
San Marino,SMR,1978,10.4109602
San Marino,SMR,1979,9.891889572
San Marino,SMR,1980,9.909090042
San Marino,SMR,1981,9.637359619
San Marino,SMR,1982,9.391300201
San Marino,SMR,1983,8.836730003
San Marino,SMR,1984,8.565660477
San Marino,SMR,1985,8.067310333
San Marino,SMR,1986,7.467889786
San Marino,SMR,1987,8.079210281
San Marino,SMR,1988,8.229999542
San Marino,SMR,1989,7.929999828
San Marino,SMR,1990,7.157410145
San Marino,SMR,1991,7.027780056
San Marino,SMR,1992,7.281549931
San Marino,SMR,1993,7.621359825
San Marino,SMR,1994,7.950980186
San Marino,SMR,1996,9.223400116
San Marino,SMR,1997,8.895830154
San Marino,SMR,2000,7.63492012
San Marino,SMR,2004,8.206110001
San Marino,SMR,2008,7.503650188
San Marino,SMR,2009,7.380280018
San Marino,SMR,2010,7.431650162
San Marino,SMR,2011,7.542860031
San Marino,SMR,2012,7.760560036
Saudi Arabia,SAU,1979,28.6809597
Saudi Arabia,SAU,2005,9.569970131
Saudi Arabia,SAU,2007,10.93579006
Saudi Arabia,SAU,2008,10.35373974
Saudi Arabia,SAU,2009,10.50588036
Saudi Arabia,SAU,2010,10.28357029
Saudi Arabia,SAU,2011,10.29269981
Saudi Arabia,SAU,2012,10.68960953
Saudi Arabia,SAU,2013,9.630060196
Saudi Arabia,SAU,2014,10.8162899
Senegal,SEN,1985,23.70960045
Senegal,SEN,1986,23.33455086
Senegal,SEN,1990,25.37997055
Senegal,SEN,1991,25.58859062
Senegal,SEN,1992,24.41456985
Senegal,SEN,1994,23.04261017
Senegal,SEN,1996,20.59207916
Senegal,SEN,1997,19.99243927
Senegal,SEN,1998,19.97990036
Senegal,SEN,1999,19.1029892
Senegal,SEN,2000,18.71186066
Senegal,SEN,2001,22.17939949
Senegal,SEN,2002,26.46629906
Senegal,SEN,2003,21.08209038
Senegal,SEN,2004,27.65356064
Senegal,SEN,2005,36.30215836
Senegal,SEN,2006,26.98748016
Senegal,SEN,2008,24.93864059
Senegal,SEN,2009,25.3668499
Senegal,SEN,2010,24.43634987
Senegal,SEN,2011,24.9475193
Senegal,SEN,2012,17.57690048
Senegal,SEN,2014,17.21809959
Serbia,SRB,1999,21.1789093
Serbia,SRB,2000,19.44169998
Serbia,SRB,2001,19.23681068
Serbia,SRB,2002,19.11932945
Serbia,SRB,2003,18.10172081
Serbia,SRB,2004,17.78757095
Serbia,SRB,2005,17.24110031
Serbia,SRB,2006,17.29762077
Serbia,SRB,2007,14.6962204
Serbia,SRB,2008,14.85610008
Serbia,SRB,2009,14.5115099
Serbia,SRB,2010,14.04712009
Serbia,SRB,2011,13.22434998
Serbia,SRB,2012,12.93247986
Serbia,SRB,2013,12.70261955
Serbia,SRB,2014,12.74438953
Seychelles,SYC,1973,37.60976028
Seychelles,SYC,1974,38.04877853
Seychelles,SYC,1978,27.66234016
Seychelles,SYC,1979,22.84810066
Seychelles,SYC,1980,28.21977997
Seychelles,SYC,1981,30.94444084
Seychelles,SYC,1982,29.14049911
Seychelles,SYC,1983,31.03190994
Seychelles,SYC,1984,28.27272987
Seychelles,SYC,1985,29.17431068
Seychelles,SYC,1986,26.22047043
Seychelles,SYC,1987,24.00745964
Seychelles,SYC,1988,19.65455055
Seychelles,SYC,1989,19.97687912
Seychelles,SYC,1991,18.61142921
Seychelles,SYC,1992,18.17613983
Seychelles,SYC,1993,17.85713959
Seychelles,SYC,1994,18.09713936
Seychelles,SYC,1995,18.46590996
Seychelles,SYC,1996,18.12221909
Seychelles,SYC,1998,17.03092957
Seychelles,SYC,1999,16.47179031
Seychelles,SYC,2000,14.87864017
Seychelles,SYC,2001,14.23077011
Seychelles,SYC,2002,13.88613987
Seychelles,SYC,2003,14.71271038
Seychelles,SYC,2004,15.01587009
Seychelles,SYC,2005,15.01587009
Seychelles,SYC,2007,14.84292984
Seychelles,SYC,2008,14.18931961
Seychelles,SYC,2009,15.17098045
Seychelles,SYC,2010,12.65085983
Seychelles,SYC,2011,16.66286087
Seychelles,SYC,2012,9.775239944
Seychelles,SYC,2013,15.07691956
Seychelles,SYC,2014,13.64865017
Sierra Leone,SLE,2000,23.53276062
Sierra Leone,SLE,2001,18.85934067
Sierra Leone,SLE,2011,17.2362709
Sierra Leone,SLE,2012,21.14150047
Sierra Leone,SLE,2013,18.83061028
Singapore,SGP,1970,24.11000061
Singapore,SGP,1971,24.77940941
Singapore,SGP,1972,22.86363983
Singapore,SGP,1973,20.2862606
Singapore,SGP,1974,19.47727013
Singapore,SGP,1975,17.56475067
Singapore,SGP,1976,19.74408913
Singapore,SGP,1977,21.01481056
Singapore,SGP,1978,22.89780998
Singapore,SGP,1979,20.66128922
Singapore,SGP,1984,22.62117004
Singapore,SGP,1985,22.89180946
Singapore,SGP,1986,22.50069046
Singapore,SGP,1987,22.53401947
Singapore,SGP,1988,23.03684044
Singapore,SGP,1989,23.01288986
Slovakia,SVK,1981,14.28645992
Slovakia,SVK,1984,13.97354031
Slovakia,SVK,1986,13.66913033
Slovakia,SVK,1989,13.19464016
Slovakia,SVK,1991,11.61847019
Slovakia,SVK,1992,10.93644047
Slovakia,SVK,1993,10.9479599
Slovakia,SVK,1994,11.61248016
Slovakia,SVK,1995,11.91584015
Slovakia,SVK,1996,10.76189995
Slovakia,SVK,1998,10.65618038
Slovakia,SVK,1999,10.37819958
Slovakia,SVK,2000,10.09735012
Slovakia,SVK,2001,9.999939919
Slovakia,SVK,2002,9.849550247
Slovakia,SVK,2003,9.866820335
Slovakia,SVK,2004,12.53240967
Slovakia,SVK,2005,13.58707047
Slovakia,SVK,2006,13.50325966
Slovakia,SVK,2007,13.37598991
Slovakia,SVK,2008,13.25772953
Slovakia,SVK,2009,12.77748013
Slovakia,SVK,2010,12.45689011
Slovakia,SVK,2011,12.34710026
Slovakia,SVK,2012,12.39972973
Slovakia,SVK,2013,12.62693977
Slovakia,SVK,2014,12.56513023
Slovenia,SVN,1981,12.28149033
Slovenia,SVN,1982,12.53388023
Slovenia,SVN,1983,12.52492046
Slovenia,SVN,1984,12.48900986
Slovenia,SVN,1985,12.41172981
Slovenia,SVN,1986,12.08036995
Slovenia,SVN,1987,11.90997982
Slovenia,SVN,1988,12.07742023
Slovenia,SVN,1989,11.88831043
Slovenia,SVN,1990,11.57944012
Slovenia,SVN,1991,11.32798958
Slovenia,SVN,1992,10.12475014
Slovenia,SVN,1993,11.13391972
Slovenia,SVN,1994,11.54695034
Slovenia,SVN,1995,11.17171955
Slovenia,SVN,1996,10.96732998
Slovenia,SVN,1997,11.00771999
Slovenia,SVN,1998,10.24269962
Slovenia,SVN,1999,10.89747047
Slovenia,SVN,2000,11.03544044
Slovenia,SVN,2001,10.63346958
Slovenia,SVN,2002,10.41180992
Slovenia,SVN,2003,10.04036999
Slovenia,SVN,2004,9.362119675
Slovenia,SVN,2005,9.390890121
Slovenia,SVN,2006,9.218239784
Slovenia,SVN,2007,9.16602993
Slovenia,SVN,2008,9.188329697
Slovenia,SVN,2009,9.170909882
Slovenia,SVN,2010,9.237150192
Slovenia,SVN,2011,9.163709641
Slovenia,SVN,2012,9.153059959
Slovenia,SVN,2013,9.189519882
Solomon Islands,SLB,1970,7.142859936
Solomon Islands,SLB,2008,15.29773998
Solomon Islands,SLB,2009,15.46595955
Solomon Islands,SLB,2010,38.76332855
Solomon Islands,SLB,2011,42.28892899
Solomon Islands,SLB,2012,36.54441071
Solomon Islands,SLB,2013,33.84135056
Solomon Islands,SLB,2014,33.22261047
Somalia,SOM,1971,39.66667175
Somalia,SOM,1972,37.90000153
Somalia,SOM,1973,17.50769043
Somalia,SOM,1974,13.93257999
Somalia,SOM,1976,15.88234997
Somalia,SOM,1977,13.70454979
Somalia,SOM,1978,15.81731033
Somalia,SOM,1979,36.27397156
Somalia,SOM,1980,14.19863033
Somalia,SOM,1981,14.60838985
Somalia,SOM,1982,11.83784008
Somalia,SOM,1983,12.83444023
Somalia,SOM,1984,8.896300316
Somalia,SOM,1985,10.22387981
Somalia,SOM,1986,11.71428967
South Africa,ZAF,1994,27.23638916
South Africa,ZAF,1996,23.51172066
South Africa,ZAF,1999,35.93389893
South Africa,ZAF,2000,34.90116119
South Africa,ZAF,2001,38.89665985
South Africa,ZAF,2002,35.28189087
South Africa,ZAF,2003,35.37039185
South Africa,ZAF,2004,35.54381943
South Africa,ZAF,2005,31.39266014
South Africa,ZAF,2006,33.04598999
South Africa,ZAF,2007,33.190979
South Africa,ZAF,2008,32.71231079
South Africa,ZAF,2009,33.57823181
South Africa,ZAF,2010,32.68927002
South Africa,ZAF,2011,32.59743118
South Africa,ZAF,2012,32.93778992
South Africa,ZAF,2013,32.02907944
South Korea,KOR,1971,13.41627026
South Korea,KOR,1972,13.10921001
South Korea,KOR,1973,12.48110962
South Korea,KOR,1974,13.47819042
South Korea,KOR,1975,13.79732037
South Korea,KOR,1976,14.87784004
South Korea,KOR,1977,16.25742912
South Korea,KOR,1978,17.33581924
South Korea,KOR,1979,18.57517052
South Korea,KOR,1980,19.8307991
South Korea,KOR,1981,19.89608002
South Korea,KOR,1982,38.83438873
South Korea,KOR,1983,38.77972031
South Korea,KOR,1984,32.14514923
South Korea,KOR,1985,33.86635971
South Korea,KOR,1986,33.90711975
South Korea,KOR,1987,29.95919037
South Korea,KOR,1988,33.3070488
South Korea,KOR,1989,30.98753929
South Korea,KOR,1990,27.59800911
South Korea,KOR,1991,22.39381981
South Korea,KOR,1992,21.55590057
South Korea,KOR,1993,21.33544922
South Korea,KOR,1994,25.87318039
South Korea,KOR,1995,26.00197983
South Korea,KOR,1996,25.13248062
South Korea,KOR,1997,24.89327049
South Korea,KOR,2013,14.35153961
South Sudan,SSD,2011,36.01353836
Spain,ESP,1971,39.52344894
Spain,ESP,1973,38.53942108
Spain,ESP,1974,36.29005051
Spain,ESP,1975,36.93394852
Spain,ESP,1976,37.38011932
Spain,ESP,1977,35.50408173
Spain,ESP,1978,35.58111954
Spain,ESP,1979,34.38803101
Spain,ESP,1980,33.92575836
Spain,ESP,1981,33.22537994
Spain,ESP,1982,32.51091003
Spain,ESP,1983,31.80293083
Spain,ESP,1984,30.74945068
Spain,ESP,1985,29.54059029
Spain,ESP,1986,28.48781013
Spain,ESP,1987,27.66024971
Spain,ESP,1988,26.68086052
Spain,ESP,1989,26.2850399
Spain,ESP,1990,25.7385006
Spain,ESP,1991,24.82640076
Spain,ESP,1992,23.35497093
Spain,ESP,1993,20.87475967
Spain,ESP,1994,19.8355999
Spain,ESP,1995,19.83518028
Spain,ESP,1996,19.2695694
Spain,ESP,1998,17.9208107
Sub-Saharan Africa,,1989,29.21565056
Sudan,SDN,2001,27.33885956
Sudan,SDN,2002,24.28768921
Sudan,SDN,2003,29.00539017
Sudan,SDN,2004,30.54693031
Sudan,SDN,2005,28.04705048
Sudan,SDN,2006,27.68117905
Sudan,SDN,2007,16.70845985
Sudan,SDN,2008,24.56403923
Sudan,SDN,2009,31.5621109
Sudan,SDN,2010,22.50120926
Sudan,SDN,2011,23.27832031
Sudan,SDN,2013,26.37450027
Suriname,SUR,1971,27.09510994
Suriname,SUR,1972,26.37306023
Suriname,SUR,1973,22.48930931
Suriname,SUR,1974,27.80965996
Suriname,SUR,1975,31.09800911
Suriname,SUR,1976,29.84889984
Suriname,SUR,1977,32.87741852
Suriname,SUR,1978,29.92724991
Suriname,SUR,1979,28.79475975
Suriname,SUR,1980,27.85758018
Suriname,SUR,1981,24.98413086
Suriname,SUR,1986,25.48225021
Suriname,SUR,1988,25.62668991
Suriname,SUR,1989,26.77648926
Suriname,SUR,1990,25.63036919
Suriname,SUR,1991,25.13777924
Suriname,SUR,1992,26.41036987
Suriname,SUR,1993,27.85713959
Suriname,SUR,2001,22.48563004
Suriname,SUR,2002,24.78152084
Suriname,SUR,2005,23.69595909
Suriname,SUR,2006,22.14773941
Suriname,SUR,2007,20.03936005
Suriname,SUR,2008,21.48461914
Suriname,SUR,2011,24.8060894
Suriname,SUR,2013,27.98636055
Suriname,SUR,2014,24.28420067
Swaziland,SWZ,1976,23.95521927
Swaziland,SWZ,1978,58.75
Swaziland,SWZ,1990,19.26164055
Swaziland,SWZ,1993,23.50735092
Swaziland,SWZ,2010,10.78742027
Swaziland,SWZ,2011,12.4749403
Sweden,SWE,1973,8.157959938
Sweden,SWE,1993,16.33820915
Sweden,SWE,1994,17.3259697
Sweden,SWE,1995,17.9398098
Sweden,SWE,1997,19.89764023
Sweden,SWE,1998,21.17881012
Sweden,SWE,2001,9.284950256
Sweden,SWE,2002,9.601719856
Sweden,SWE,2003,9.657500267
Sweden,SWE,2004,9.693810463
Sweden,SWE,2005,10.19017982
Sweden,SWE,2006,9.674940109
Sweden,SWE,2007,9.883620262
Switzerland,CHE,2012,11.95081043
Switzerland,CHE,2013,11.90120029
Switzerland,CHE,2014,11.70633984
Syria,SYR,1971,36.56708145
Syria,SYR,1972,34.84157181
Syria,SYR,1973,32.81628036
Syria,SYR,1974,32.60615921
Syria,SYR,1975,33.55192947
Syria,SYR,1976,33.08003998
Syria,SYR,1977,33.43572998
Syria,SYR,1978,31.43833923
Syria,SYR,1979,31.15471077
Syria,SYR,1980,30.98951912
Syria,SYR,1981,31.06377029
Syria,SYR,1982,32.0603714
Syria,SYR,1983,32.16867828
Syria,SYR,1984,33.18170166
Syria,SYR,1985,34.78178024
Syria,SYR,1986,30.56607056
Syria,SYR,1987,28.74147987
Syria,SYR,1988,28.8652401
Syria,SYR,1989,27.86470032
Syria,SYR,1990,25.81875992
Syria,SYR,1991,26.7623291
Syria,SYR,1992,26.4065094
Syria,SYR,1993,23.0594101
Syria,SYR,1994,22.51989937
Syria,SYR,1995,22.36828041
Syria,SYR,1996,21.84502983
Syria,SYR,1997,22.17099953
Syria,SYR,1998,21.78030968
Syria,SYR,1999,23.54249001
Syria,SYR,2000,25.69749069
Syria,SYR,2001,24.5375309
Syria,SYR,2002,25.64829063
Syria,SYR,2003,21.76543999
Syria,SYR,2004,21.81863022
Syria,SYR,2005,21.97286987
Syria,SYR,2006,23.7702198
Syria,SYR,2007,23.60062027
Syria,SYR,2008,18.73722076
Syria,SYR,2009,17.17849922
Syria,SYR,2010,19.64299965
Syria,SYR,2011,18.6642704
Syria,SYR,2013,15.9149704
Tajikistan,TJK,1981,8.328780174
Tajikistan,TJK,1991,13.93414974
Tajikistan,TJK,1993,11.54926014
Tajikistan,TJK,1994,12.23970032
Tajikistan,TJK,1995,12.26354027
Tajikistan,TJK,1997,10.77793026
Tajikistan,TJK,1999,10.80311966
Tajikistan,TJK,2000,10.4123497
Tajikistan,TJK,2001,11.1431303
Tajikistan,TJK,2002,12.45143032
Tajikistan,TJK,2003,13.45709991
Tajikistan,TJK,2004,13.7205801
Tajikistan,TJK,2005,13.83084011
Tajikistan,TJK,2006,13.11096954
Tajikistan,TJK,2007,12.63379002
Tajikistan,TJK,2008,12.91679001
Tajikistan,TJK,2009,13.1948204
Tajikistan,TJK,2010,12.46512032
Tajikistan,TJK,2011,13.04051018
Tajikistan,TJK,2013,13.48206997
Tajikistan,TJK,2015,14.37040997
Tanzania,TZA,2004,53.52967072
Tanzania,TZA,2005,57.28300858
Tanzania,TZA,2006,45.85956955
Tanzania,TZA,2007,43.05968857
Tanzania,TZA,2009,52.17430878
Tanzania,TZA,2010,56.6068306
Thailand,THA,1971,47.02659988
Thailand,THA,1983,22.46327972
Thailand,THA,1984,21.82612038
Thailand,THA,1985,21.59572029
Thailand,THA,1986,20.2928791
Thailand,THA,1987,20.71413994
Thailand,THA,1988,20.4430294
Thailand,THA,1989,20.73616982
Thailand,THA,1990,21.57803917
Thailand,THA,1991,22.64746094
Thailand,THA,1992,21.05812073
Thailand,THA,1993,20.20355988
Timor,TLS,2005,29.48101044
Togo,TGO,1971,61.93421173
Togo,TGO,1972,50.23770142
Togo,TGO,1973,55.54687881
Togo,TGO,1974,52.70289993
Togo,TGO,1975,46.58208847
Togo,TGO,1976,50.54887009
Togo,TGO,1977,42.64062881
Togo,TGO,1978,42.52777863
Togo,TGO,1979,40.77777863
Togo,TGO,1980,38.82635117
Togo,TGO,1981,33.59130096
Togo,TGO,1982,33.9622612
Togo,TGO,1983,28.55014992
Togo,TGO,1984,26.96209908
Togo,TGO,1985,26.81792068
Togo,TGO,1986,26.75823975
Togo,TGO,1987,32.1699295
Togo,TGO,1988,29.69688034
Togo,TGO,1989,29.17015076
Togo,TGO,1990,27.12766075
Togo,TGO,1991,28.5874691
Togo,TGO,1994,26.6480999
Togo,TGO,1995,25.56455994
Togo,TGO,1996,23.21525002
Togo,TGO,1997,22.36461067
Togo,TGO,1998,20.6915493
Togo,TGO,1999,19.86042023
Togo,TGO,2000,16.90323067
Togo,TGO,2001,16.22909927
Togo,TGO,2002,16.70442009
Togo,TGO,2003,18.45808983
Togo,TGO,2004,20.22117996
Togo,TGO,2006,23.72089958
Togo,TGO,2007,25.46162987
Togo,TGO,2008,29.20404053
Togo,TGO,2009,25.20380974
Togo,TGO,2010,26.05710983
Togo,TGO,2011,30.53739929
Togo,TGO,2012,32.6821785
Togo,TGO,2013,29.24426079
Togo,TGO,2014,30.00835991
Tonga,TON,1975,22.71999931
Tonga,TON,1998,9.606840134
Tonga,TON,1999,18.12791061
Tonga,TON,2012,11.36686039
Tonga,TON,2014,12.37125969
Tunisia,TUN,1988,28.93823051
Tunisia,TUN,1990,25.35631943
Tunisia,TUN,1992,26.68247986
Tunisia,TUN,1998,21.39339066
Tunisia,TUN,1999,20.2365799
Tunisia,TUN,2000,20.40553093
Tunisia,TUN,2001,19.74603081
Tunisia,TUN,2002,19.22966957
Tunisia,TUN,2014,16.84560966
Turkey,TUR,1971,22.70811081
Turkey,TUR,1972,23.13636017
Turkey,TUR,1973,21.6875
Turkey,TUR,1974,19.81661034
Turkey,TUR,1975,21.12392998
Turkey,TUR,1978,18.39015007
Turkey,TUR,1979,18.49637985
Turkey,TUR,1981,17.90457916
Turkey,TUR,1982,20.00716972
Turkey,TUR,1983,19.74138069
Turkey,TUR,1984,19.8149395
Turkey,TUR,1985,24.81166077
Turkey,TUR,1986,19.95916939
Turkey,TUR,1987,16.57604027
Turkey,TUR,1988,16.66731071
Turkey,TUR,1989,16.23356056
Turkey,TUR,1990,15.46839046
Turkey,TUR,1991,16.83087921
Turkey,TUR,1992,16.64042091
Turkey,TUR,1993,15.84045029
Turkey,TUR,1994,16.09215927
Turkey,TUR,1995,16.27697945
Turkey,TUR,1997,17.52181053
Turkey,TUR,1998,17.59165001
Turkey,TUR,1999,15.28050041
Turkey,TUR,2000,16.02931023
Turkey,TUR,2001,15.6195097
Turkey,TUR,2002,15.93023968
Turkey,TUR,2003,16.91443062
Turkey,TUR,2004,18.74798965
Turkey,TUR,2005,19.73541069
Turkey,TUR,2006,26.3101902
Turkey,TUR,2007,25.86676025
Turkey,TUR,2008,27.0940094
Turkey,TUR,2009,27.42707062
Turkey,TUR,2010,22.95752907
Turkey,TUR,2011,23.08748055
Turkey,TUR,2012,20.9286499
Turkey,TUR,2013,17.12825966
Tuvalu,TUV,2001,17.67499924
Tuvalu,TUV,2014,12.67796993
Uganda,UGA,1992,26.83584976
Uganda,UGA,2008,39.67924881
Uganda,UGA,2010,25.12820053
Uganda,UGA,2013,29.21899033
Ukraine,UKR,1971,10.63556004
Ukraine,UKR,1981,9.138669968
Ukraine,UKR,1982,9.215299606
Ukraine,UKR,1983,9.008299828
Ukraine,UKR,1984,8.927379608
Ukraine,UKR,1985,8.493260384
Ukraine,UKR,1986,8.061860085
Ukraine,UKR,1987,8.010439873
Ukraine,UKR,1988,7.974810123
Ukraine,UKR,1989,9.533430099
Ukraine,UKR,1990,9.483169556
Ukraine,UKR,1991,9.123240471
Ukraine,UKR,1992,8.836000443
Ukraine,UKR,1993,8.258190155
Ukraine,UKR,1994,8.180680275
Ukraine,UKR,1999,7.732150078
Ukraine,UKR,2000,7.706860065
Ukraine,UKR,2001,7.737180233
Ukraine,UKR,2002,7.986619949
Ukraine,UKR,2003,8.157179832
Ukraine,UKR,2004,8.267789841
Ukraine,UKR,2005,8.436180115
Ukraine,UKR,2006,8.329710007
Ukraine,UKR,2007,8.502710342
Ukraine,UKR,2008,8.637419701
Ukraine,UKR,2009,8.74491024
Ukraine,UKR,2010,8.757399559
Ukraine,UKR,2011,9.01237011
Ukraine,UKR,2012,9.3458004
United Arab Emirates,ARE,1973,24.81818008
United Arab Emirates,ARE,1975,18.78722954
United Arab Emirates,ARE,1989,22.40069962
United Arab Emirates,ARE,1990,21.67219925
United Arab Emirates,ARE,1991,20.73557091
United Arab Emirates,ARE,1992,20.66723061
United Arab Emirates,ARE,1993,20.14950943
United Arab Emirates,ARE,1994,20.13261032
United Arab Emirates,ARE,1995,19.55232048
United Arab Emirates,ARE,1996,19.87340927
United Arab Emirates,ARE,1997,17.88553047
United Arab Emirates,ARE,1998,18.23456955
United Arab Emirates,ARE,1999,18.54966927
United Arab Emirates,ARE,2000,18.61849976
United Arab Emirates,ARE,2001,18.35519028
United Arab Emirates,ARE,2002,18.19403076
United Arab Emirates,ARE,2003,19.29611015
United Arab Emirates,ARE,2004,18.49217987
United Arab Emirates,ARE,2005,18.66297913
United Arab Emirates,ARE,2006,18.30117035
United Arab Emirates,ARE,2007,20.78976059
United Arab Emirates,ARE,2009,18.16437912
United Arab Emirates,ARE,2010,18.53157997
United Arab Emirates,ARE,2011,17.76771927
United Arab Emirates,ARE,2012,16.78486061
United Arab Emirates,ARE,2013,15.73945045
United Arab Emirates,ARE,2014,18.77004051
United Kingdom,GBR,1987,25.96154022
United Kingdom,GBR,1988,26.73077011
United Kingdom,GBR,1989,26.51852036
United Kingdom,GBR,1990,25.43333054
United Kingdom,GBR,1991,25.65372086
United Kingdom,GBR,1992,25.25234032
United Kingdom,GBR,2000,23.20825958
United Kingdom,GBR,2001,23.81875992
United Kingdom,GBR,2002,28.75161934
United Kingdom,GBR,2003,24.48954964
United Kingdom,GBR,2004,19.27997971
United Kingdom,GBR,2005,21.13767052
United Kingdom,GBR,2006,22.4663105
United Kingdom,GBR,2007,22.06238937
United Kingdom,GBR,2008,21.46367073
United Kingdom,GBR,2009,18.84796906
United Kingdom,GBR,2010,18.2851696
United Kingdom,GBR,2011,18.18671989
United Kingdom,GBR,2012,18.82678032
United Kingdom,GBR,2014,20.04397964
United States,USA,1995,27.23220062
United States,USA,1996,27.52514076
United States,USA,1998,22.2179203
United States,USA,1999,21.99283028
United States,USA,2000,21.16065979
United States,USA,2001,22.33773994
United States,USA,2002,18.92181015
United States,USA,2003,18.68416023
United States,USA,2004,17.09794044
United States,USA,2005,17.13006973
United States,USA,2006,16.04475975
United States,USA,2007,16.04001999
United States,USA,2008,16.1552906
United States,USA,2009,15.19972038
United States,USA,2010,16.3528595
United States,USA,2011,14.96461964
United States,USA,2012,13.98948002
United States,USA,2013,13.73962021
United States,USA,2014,13.81997013
Uruguay,URY,1984,30.5235405
Uruguay,URY,1985,27.38171005
Uruguay,URY,1986,29.56550026
Uruguay,URY,1992,28.35333061
Uruguay,URY,1994,26.57896996
Uruguay,URY,1995,25.66087914
Uruguay,URY,1996,25.90130043
Uruguay,URY,1998,30.96733093
Uruguay,URY,1999,31.27440071
Uruguay,URY,2000,28.34777069
Uruguay,URY,2001,28.24263954
Uruguay,URY,2002,28.96610069
Uruguay,URY,2003,27.68045998
Uruguay,URY,2004,26.79953957
Uruguay,URY,2005,23.24916077
Uruguay,URY,2006,23.33039093
Uruguay,URY,2007,23.38870049
Uruguay,URY,2008,24.74161911
Uruguay,URY,2009,24.67588043
Uruguay,URY,2010,26.30997086
Uzbekistan,UZB,1981,18.12277031
Uzbekistan,UZB,1986,16.06451988
Uzbekistan,UZB,1989,15.66625023
Uzbekistan,UZB,1990,15.52600002
Uzbekistan,UZB,1991,15.02560997
Uzbekistan,UZB,1992,14.46436024
Uzbekistan,UZB,1993,11.90954018
Uzbekistan,UZB,1994,11.64171982
Uzbekistan,UZB,1995,11.14671993
Uzbekistan,UZB,1999,9.361430168
Uzbekistan,UZB,2000,9.567279816
Uzbekistan,UZB,2001,9.741470337
Uzbekistan,UZB,2002,9.787739754
Uzbekistan,UZB,2003,9.597430229
Uzbekistan,UZB,2004,9.288470268
Uzbekistan,UZB,2005,9.239040375
Uzbekistan,UZB,2006,9.274889946
Uzbekistan,UZB,2007,9.271100044
Uzbekistan,UZB,2008,9.174909592
Uzbekistan,UZB,2009,8.918789864
Uzbekistan,UZB,2010,8.696909904
Uzbekistan,UZB,2011,9.259599686
Vanuatu,VUT,1970,14.6086998
Vanuatu,VUT,1971,20.05882072
Vanuatu,VUT,1973,26.16666985
Vanuatu,VUT,1974,25.08695984
Vanuatu,VUT,1976,26.2439003
Vanuatu,VUT,1977,24.48077011
Vanuatu,VUT,1980,24.22448921
Vanuatu,VUT,1999,9.842169762
Vanuatu,VUT,2001,10.49398041
Vanuatu,VUT,2007,15.53845978
Vanuatu,VUT,2008,14.9717598
Vanuatu,VUT,2009,13.62469006
Vanuatu,VUT,2010,13.70316029
Vanuatu,VUT,2013,15.3544302
Venezuela,VEN,1971,34.73614883
Venezuela,VEN,1972,35.15312958
Venezuela,VEN,1973,35.0170517
Venezuela,VEN,1974,34.76959991
Venezuela,VEN,1975,35.92874146
Venezuela,VEN,1976,35.95901108
Venezuela,VEN,1977,36.06594086
Venezuela,VEN,1978,36.76601028
Venezuela,VEN,1979,35.91690063
Venezuela,VEN,1980,35.10982895
Venezuela,VEN,1981,25.54636955
Venezuela,VEN,1982,27.63393974
Venezuela,VEN,1983,27.45134926
Venezuela,VEN,1984,26.90858078
Venezuela,VEN,1985,25.95491028
Venezuela,VEN,1986,25.42060089
Venezuela,VEN,1987,23.70248032
Venezuela,VEN,1988,23.14580917
Venezuela,VEN,1989,22.99715042
Venezuela,VEN,1990,23.1055603
Venezuela,VEN,1991,24.34654999
Venezuela,VEN,1992,24.27475929
Venezuela,VEN,1993,23.56147957
Venezuela,VEN,1994,23.22223091
Venezuela,VEN,1995,23.53288078
Venezuela,VEN,1996,21.79878044
Venezuela,VEN,1997,22.46549034
Vietnam,VNM,1977,33.43674088
